UserMail,ExperimentNo,SampleNo,ModNo,O,C,E,A,N,TimeSeconds,CheckBoxes,FileName
0,11,11,0,-1,0,-1,-1,1,18,0,247
0,11,23,0,1,-2,3,2,0,31,0,287
0,11,24,0,1,1,2,1,-1,21,0,289
0,11,33,0,1,-1,3,3,-1,25,0,306
0,11,38,0,1,1,-1,1,-1,31,0,314
0,11,39,0,-1,0,-2,0,3,25,0,316
0,11,68,0,-1,0,-1,-3,2,55,0,651
0,11,80,0,-1,0,-3,0,3,20,0,896
0,11,94,0,1,-1,1,1,0,45,0,1255
0,11,96,0,0,1,1,1,-1,16,0,1269
1,11,7,0,1,2,3,2,1,44,0,234
1,11,13,0,-1,3,2,-1,-1,27,0,259
1,11,19,0,2,1,1,2,1,53,0,276
1,11,23,0,2,-1,3,1,1,31,0,287
1,11,49,0,-1,-1,-1,-1,2,22,0,335
1,11,62,0,-2,1,1,-3,3,28,0,604
1,11,80,0,-2,1,-3,1,3,28,0,896
1,11,84,0,-1,2,-1,-2,1,26,0,1117
1,11,92,0,-2,3,3,-1,-2,17,0,1250
1,11,95,0,2,2,1,-2,-2,31,0,1259
2,11,10,0,-1,-1,2,-1,2,15,0,245
2,11,13,0,-1,2,2,1,1,14,0,259
2,11,16,0,3,2,2,2,-2,18,0,265
2,11,42,0,2,2,-2,2,-2,15,0,324
2,11,50,0,2,2,3,3,-2,12,0,336
2,11,66,0,1,-2,3,-1,3,41,0,642
2,11,67,0,1,-2,3,-3,3,13,0,648
2,11,75,0,-2,2,-3,-1,-1,9,0,858
2,11,80,0,-2,-1,-3,-2,2,13,0,896
2,11,90,0,-1,1,-3,1,-2,17,0,1225
3,11,12,0,2,2,1,-1,1,36,0,258
3,11,20,0,1,-1,1,1,-1,16,0,280
3,11,22,0,-1,2,2,1,-1,12,0,284
3,11,31,0,1,-2,1,-1,2,16,0,304
3,11,46,0,1,1,3,1,2,10,0,329
3,11,51,0,-1,-1,1,-1,1,16,0,337
3,11,63,0,2,1,-1,-2,1,28,0,621
3,11,80,0,2,2,2,1,2,10,0,896
3,11,89,0,-3,-2,-3,-2,-2,14,0,1222
3,11,94,0,-2,-2,-1,-1,-2,15,0,1255
4,11,1,0,2,2,0,1,-2,20,0,2
4,11,8,0,1,-1,1,1,-1,27,0,239
4,11,21,0,1,1,2,0,0,27,0,281
4,11,36,0,1,-1,2,2,-1,85,0,311
4,11,41,0,2,2,-1,1,-2,37,0,323
4,11,75,0,0,1,-1,0,-2,23,0,858
4,11,81,0,0,-1,-3,1,3,21,0,898
4,11,84,0,-1,1,-1,-1,1,24,0,1117
4,11,89,0,-1,-1,-2,0,1,27,0,1222
4,11,95,0,1,2,-2,2,0,23,0,1259
5,11,30,0,0,0,1,1,-1,12,0,303
5,11,38,0,1,0,1,0,1,30,0,314
5,11,53,0,0,-1,1,1,-1,19,0,339
5,11,55,0,0,0,-1,0,-1,27,0,352
5,11,68,0,-1,0,1,-3,2,33,0,651
5,11,69,0,0,-1,2,-3,2,21,0,661
5,11,72,0,0,0,-1,1,0,18,0,805
5,11,88,0,-2,0,-1,0,1,25,0,1206
5,11,91,0,0,0,2,1,-2,22,0,1239
5,11,98,0,2,0,2,2,-1,28,0,1276
6,11,13,0,3,-1,3,0,-2,26,0,259
6,11,14,0,3,0,3,-1,0,29,0,260
6,11,29,0,3,0,2,1,0,27,0,301
6,11,43,0,3,0,3,0,-1,11,0,325
6,11,51,0,1,2,-1,2,-2,25,0,337
6,11,60,0,0,3,-2,-1,-3,17,0,561
6,11,62,0,0,0,1,-3,0,23,0,604
6,11,78,0,-2,1,-2,2,-2,32,0,884
6,11,83,0,-2,-2,-2,0,2,44,0,1103
6,11,86,0,-2,0,-1,1,2,17,0,1140
7,11,5,0,3,3,3,3,3,24,0,232
7,11,29,0,3,3,3,3,3,14,0,301
7,11,33,0,3,3,3,3,3,14,0,306
7,11,48,0,3,3,3,3,3,12,0,333
7,11,58,0,3,3,3,3,3,11,0,365
7,11,64,0,1,1,3,3,2,13,0,629
7,11,68,0,3,3,2,2,1,14,0,651
7,11,81,0,-3,-2,-3,-2,-3,40,0,898
7,11,85,0,-3,-3,-3,-3,-3,15,0,1139
7,11,93,0,-3,-3,-3,-3,-3,8,0,1251
8,11,7,0,2,0,3,3,1,21,0,234
8,11,9,0,1,1,1,1,-2,26,0,240
8,11,11,0,1,-1,2,0,2,37,0,247
8,11,19,0,3,0,3,2,1,37,0,276
8,11,29,0,1,1,3,3,-1,22,0,301
8,11,34,0,1,-1,3,2,1,21,0,307
8,11,52,0,1,-1,3,1,0,32,0,338
8,11,70,0,0,-2,1,-1,2,32,0,662
8,11,79,0,-1,-1,-2,-1,1,22,0,888
8,11,87,0,0,-1,-1,-1,1,47,0,1162
9,11,0,0,1,2,-2,3,-3,67,0,0
9,11,6,0,0,0,0,0,0,0,0,233
9,11,7,0,3,2,3,3,-3,13,0,234
9,11,14,0,3,2,3,2,-2,32,0,260
9,11,21,0,3,3,3,3,-3,17,0,281
9,11,53,0,3,2,3,3,-2,20,0,339
9,11,66,0,-1,-1,3,-3,3,56,0,642
9,11,71,0,-2,-3,3,-3,3,22,0,678
9,11,72,0,3,2,3,3,-2,31,0,805
9,11,92,0,3,-1,3,-1,2,27,0,1250
10,11,9,0,-1,1,1,0,-1,18,0,240
10,11,10,0,0,2,3,2,-1,14,0,245
10,11,43,0,0,1,2,1,0,13,0,325
10,11,47,0,2,2,1,1,-1,22,0,331
10,11,52,0,1,1,1,0,1,23,0,338
10,11,62,0,0,-1,3,-2,1,34,0,604
10,11,74,0,-1,0,-3,2,2,17,0,857
10,11,75,0,1,2,0,1,-1,17,0,858
10,11,87,0,0,0,-3,0,1,16,0,1162
10,11,98,0,-3,1,3,-1,-2,22,0,1276
11,11,3,0,1,2,-3,-2,-2,24,0,207
11,11,33,0,2,-2,3,2,0,37,0,306
11,11,34,0,1,-1,2,1,1,24,0,307
11,11,36,0,3,-2,2,-2,2,19,0,311
11,11,37,0,1,2,-1,2,1,26,0,313
11,11,43,0,1,1,1,1,-1,18,0,325
11,11,51,0,1,1,2,1,-1,20,0,337
11,11,57,0,1,2,-2,2,-2,22,0,364
11,11,65,0,-1,-1,2,-2,-2,20,0,631
11,11,94,0,-1,-1,-1,-2,2,20,0,1255
12,11,0,0,-3,1,-3,1,-3,22,0,0
12,11,6,0,1,2,2,-2,1,47,0,233
12,11,9,0,-2,2,-1,3,-3,25,0,240
12,11,25,0,3,1,3,3,-3,21,0,290
12,11,48,0,2,-1,3,1,-3,27,0,333
12,11,50,0,3,-2,3,2,2,20,0,336
12,11,65,0,-3,-3,3,-3,3,16,0,631
12,11,66,0,-1,-1,-1,-1,3,30,0,642
12,11,67,0,2,-2,3,-3,2,43,0,648
12,11,72,0,-1,2,-3,3,-2,24,0,805
13,11,1,0,-1,1,3,-2,-1,32,0,2
13,11,14,0,2,2,3,-3,3,21,0,260
13,11,25,0,-3,0,3,2,2,10,0,290
13,11,40,0,1,3,3,-2,-1,16,0,318
13,11,54,0,1,-3,3,-3,3,12,0,340
13,11,75,0,-2,-2,2,-2,3,20,0,858
13,11,78,0,2,-1,3,-3,1,17,0,884
13,11,84,0,-2,-1,3,-3,1,20,0,1117
13,11,86,0,-2,-2,3,1,2,44,0,1140
13,11,94,0,-1,-1,3,1,1,24,0,1255
14,11,25,0,1,-1,3,1,1,20,0,290
14,11,29,0,1,1,-1,-1,-1,42,0,301
14,11,44,0,1,-1,3,1,1,17,0,326
14,11,47,0,1,1,3,1,-1,22,0,331
14,11,50,0,2,-1,3,3,1,26,0,336
14,11,60,0,-1,3,-3,1,-3,18,0,561
14,11,64,0,-1,-2,3,-3,3,16,0,629
14,11,67,0,-2,1,2,-3,2,22,0,648
14,11,76,0,-1,2,-3,-1,-1,22,0,861
14,11,80,0,-3,1,-3,-1,3,21,0,896
15,11,15,0,3,-2,3,-3,2,11,0,263
15,11,37,0,-3,-3,-3,-3,3,12,0,313
15,11,45,0,1,-2,-2,2,3,35,0,327
15,11,55,0,1,-2,-2,-1,2,12,0,352
15,11,56,0,-2,-2,2,1,2,12,0,359
15,11,65,0,2,-2,1,3,2,17,0,631
15,11,82,0,-3,-2,-2,3,3,40,0,926
15,11,94,0,-2,3,2,2,-2,11,0,1255
15,11,95,0,-2,3,3,0,-2,14,0,1259
15,11,97,0,2,3,3,-1,-2,28,0,1272
16,11,16,0,3,-1,3,1,1,18,0,265
16,11,24,0,2,-1,3,-1,1,12,0,289
16,11,35,0,2,1,3,1,0,11,0,308
16,11,36,0,2,-1,3,-1,1,9,0,311
16,11,52,0,2,-2,2,-2,2,11,0,338
16,11,62,0,1,1,-1,-2,1,9,0,604
16,11,66,0,1,-2,1,-2,2,12,0,642
16,11,76,0,1,1,-2,-1,1,15,0,861
16,11,81,0,1,-3,-1,1,2,17,0,898
16,11,88,0,-1,-2,-2,1,2,17,0,1206
17,11,0,0,-1,1,-1,1,1,21,0,0
17,11,2,0,-1,-1,-2,-2,2,20,0,204
17,11,3,0,-2,-1,-1,1,-1,20,0,207
17,11,26,0,1,-2,2,2,2,29,0,292
17,11,28,0,2,-2,3,1,1,18,0,299
17,11,61,0,-2,-1,-2,-2,2,18,0,566
17,11,70,0,1,-1,1,-1,2,37,0,662
17,11,85,0,-2,1,-1,2,-1,17,0,1139
17,11,87,0,-1,1,1,-1,-1,25,0,1162
17,11,91,0,-2,1,1,1,1,28,0,1239
18,11,0,0,2,2,-1,1,-3,26,0,0
18,11,5,0,0,-2,3,3,1,29,0,232
18,11,14,0,-1,-3,3,-1,3,20,0,260
18,11,37,0,1,-3,3,3,1,27,0,313
18,11,39,0,-1,-2,3,2,1,24,0,316
18,11,42,0,2,-3,3,3,-1,20,0,324
18,11,55,0,-1,-1,1,1,-1,32,0,352
18,11,59,0,-1,1,-2,1,2,51,0,491
18,11,65,0,-3,-3,3,-3,3,15,0,631
18,11,98,0,1,-1,1,1,-1,18,0,1276
19,11,17,0,1,-1,2,-2,3,23,0,272
19,11,35,0,2,-2,2,-1,3,33,0,308
19,11,36,0,1,-2,3,1,2,13,0,311
19,11,39,0,-1,-1,2,-2,3,19,0,316
19,11,57,0,1,1,1,1,0,23,0,364
19,11,60,0,1,2,-2,1,-2,14,0,561
19,11,63,0,-1,-1,1,-3,1,16,0,621
19,11,84,0,-1,-2,2,-3,2,15,0,1117
19,11,88,0,-1,-1,-2,-1,1,22,0,1206
19,11,99,0,1,1,2,-2,2,14,0,1284
20,11,6,0,1,1,1,2,-1,13,0,233
20,11,18,0,1,-1,3,3,1,17,0,274
20,11,20,0,2,1,3,2,0,16,0,280
20,11,21,0,1,-2,3,2,0,16,0,281
20,11,32,0,2,1,3,2,1,15,0,305
20,11,61,0,-3,-2,-3,-1,3,14,0,566
20,11,73,0,2,-2,2,-2,2,27,0,830
20,11,80,0,-2,0,-1,-2,2,14,0,896
20,11,87,0,-2,1,-1,1,2,30,0,1162
20,11,90,0,-2,-1,-2,-2,2,15,0,1225
21,11,7,0,3,3,3,3,3,18,0,234
21,11,23,0,3,3,3,3,3,9,0,287
21,11,28,0,3,3,3,3,3,62,0,299
21,11,41,0,3,3,3,3,3,23,0,323
21,11,45,0,3,3,3,3,3,11,0,327
21,11,48,0,3,3,3,3,3,10,0,333
21,11,52,0,3,3,3,3,3,14,0,338
21,11,70,0,3,3,3,3,3,25,0,662
21,11,81,0,3,3,3,3,3,26,0,898
21,11,99,0,-3,3,3,-3,3,24,0,1284
22,11,23,0,-1,-1,1,1,1,14,0,287
22,11,25,0,1,-1,2,1,1,8,0,290
22,11,28,0,1,1,3,1,-1,12,0,299
22,11,30,0,1,1,-1,1,-1,10,0,303
22,11,51,0,2,1,1,-1,1,32,0,337
22,11,63,0,1,2,-2,1,-2,19,0,621
22,11,68,0,1,-1,2,-1,1,14,0,651
22,11,69,0,1,-2,2,-2,2,23,0,661
22,11,85,0,-1,1,-1,-1,-1,15,0,1139
22,11,91,0,-1,2,-1,2,-2,11,0,1239
23,11,14,0,1,1,3,2,0,19,0,260
23,11,25,0,1,0,2,1,0,26,0,290
23,11,43,0,3,0,3,2,-3,33,0,325
23,11,50,0,2,0,3,2,2,28,0,336
23,11,57,0,0,0,3,2,-3,17,0,364
23,11,60,0,2,0,-1,-3,3,40,0,561
23,11,69,0,0,0,3,-2,3,25,0,661
23,11,73,0,0,0,-3,0,-2,41,0,830
23,11,89,0,0,0,0,0,0,17,0,1222
23,11,99,0,0,0,2,1,-2,16,0,1284
24,11,13,0,-1,-2,3,0,1,33,0,259
24,11,22,0,0,-1,2,1,-1,23,0,284
24,11,37,0,2,-2,2,-2,1,31,0,313
24,11,38,0,2,-1,2,-2,1,17,0,314
24,11,48,0,1,-2,2,-2,1,21,0,333
24,11,50,0,1,1,2,1,-1,34,0,336
24,11,54,0,2,-2,2,-2,-1,25,0,340
24,11,60,0,-2,-1,-1,1,1,59,0,561
24,11,73,0,-1,1,-1,-1,-1,19,0,830
24,11,96,0,1,-1,2,-1,1,22,0,1269
25,11,6,0,-2,-2,-2,-2,2,14,0,233
25,11,15,0,3,2,2,3,-3,27,0,263
25,11,16,0,3,1,3,3,-3,22,0,265
25,11,24,0,-1,-2,3,3,1,12,0,289
25,11,30,0,3,-2,3,3,-3,20,0,303
25,11,39,0,-3,2,-3,-2,3,16,0,316
25,11,43,0,-1,-2,1,-2,2,21,0,325
25,11,50,0,2,3,-3,3,-3,16,0,336
25,11,68,0,0,-2,3,-2,3,23,0,651
25,11,81,0,-3,3,-3,0,3,19,0,898
26,11,0,0,-2,2,-3,-2,-3,15,0,0
26,11,11,0,-3,-3,1,-3,3,50,0,247
26,11,14,0,3,-3,3,2,2,19,0,260
26,11,24,0,3,-1,3,-2,1,28,0,289
26,11,43,0,3,-1,3,-1,2,25,0,325
26,11,77,0,1,-2,1,2,2,40,0,872
26,11,80,0,-1,-1,-3,-2,2,15,0,896
26,11,81,0,-3,1,-3,-1,-1,27,0,898
26,11,90,0,-3,3,-3,0,3,20,0,1225
26,11,93,0,2,-2,3,2,1,45,0,1251
27,11,4,0,3,3,3,3,-2,18,0,227
27,11,26,0,3,3,2,3,-3,11,0,292
27,11,32,0,3,3,1,3,-3,12,0,305
27,11,46,0,3,3,3,3,-3,28,0,329
27,11,47,0,3,3,3,2,-3,23,0,331
27,11,63,0,1,2,1,2,2,12,0,621
27,11,66,0,3,-1,1,3,3,12,0,642
27,11,69,0,3,3,3,3,-2,26,0,661
27,11,76,0,-3,3,-3,-3,3,17,0,861
27,11,95,0,0,0,-3,0,0,9,0,1259
28,11,22,0,3,-3,3,3,-3,19,0,284
28,11,37,0,3,-3,3,3,3,22,0,313
28,11,44,0,3,-3,3,3,-3,24,0,326
28,11,45,0,3,3,3,-3,3,22,0,327
28,11,76,0,-3,3,-3,-3,3,19,0,861
28,11,82,0,-3,3,-3,3,3,29,0,926
28,11,89,0,-3,-3,-3,-3,3,12,0,1222
28,11,93,0,3,3,3,3,-3,20,0,1251
28,11,95,0,-3,3,3,-3,-3,22,0,1259
28,11,96,0,3,1,2,1,-3,72,0,1269
29,11,28,0,3,-1,3,1,0,14,0,299
29,11,34,0,1,-2,2,-2,1,12,0,307
29,11,38,0,-2,-1,-1,-2,1,12,0,314
29,11,44,0,3,-2,3,1,-1,17,0,326
29,11,47,0,2,1,-1,1,-2,16,0,331
29,11,64,0,-1,-3,1,-2,3,17,0,629
29,11,73,0,-1,-2,-1,-2,2,10,0,830
29,11,84,0,1,2,-2,-1,-2,13,0,1117
29,11,93,0,1,-1,1,1,1,15,0,1251
29,11,98,0,1,-1,1,2,0,31,0,1276
30,11,20,0,3,3,-2,3,-2,11,0,280
30,11,27,0,-1,-1,1,2,2,16,0,293
30,11,33,0,2,-1,1,2,-2,15,0,306
30,11,67,0,-2,-3,3,-3,2,11,0,648
30,11,70,0,-2,-1,2,-2,2,20,0,662
30,11,74,0,-2,2,-1,2,-3,11,0,857
30,11,77,0,-2,2,-2,-2,2,10,0,872
30,11,86,0,2,1,2,2,-2,9,0,1140
30,11,89,0,-1,2,-2,-2,2,13,0,1222
30,11,94,0,-1,-2,-2,-2,2,13,0,1255
31,11,99,0,2,0,0,0,0,73,0,1284
32,11,10,0,1,-2,2,-2,2,16,0,245
32,11,11,0,-2,-1,2,2,1,13,0,247
32,11,18,0,1,1,2,1,-1,23,0,274
32,11,29,0,-1,-1,2,-2,1,17,0,301
32,11,39,0,-2,-3,2,-2,2,58,0,316
32,11,47,0,-2,-2,3,-2,2,15,0,331
32,11,57,0,1,1,-1,1,-1,20,0,364
32,11,64,0,-1,2,3,-3,2,19,0,629
32,11,68,0,-1,-1,1,-2,1,21,0,651
32,11,85,0,-2,1,-2,-1,-1,16,0,1139
33,11,1,0,-1,2,-2,-1,-1,18,0,2
33,11,28,0,1,-2,3,-1,-1,17,0,299
33,11,34,0,3,-3,3,2,2,29,0,307
33,11,41,0,3,-3,3,2,-2,16,0,323
33,11,47,0,2,-2,3,2,1,19,0,331
33,11,58,0,1,-2,1,-1,-3,30,0,365
33,11,62,0,-2,-3,3,-3,3,15,0,604
33,11,72,0,2,-3,2,-2,1,27,0,805
33,11,82,0,-3,3,-3,-3,2,19,0,926
33,11,99,0,-1,2,3,3,-2,20,0,1284
34,11,5,0,2,-2,2,2,1,18,0,232
34,11,13,0,-2,2,1,-2,2,25,0,259
34,11,20,0,2,-1,2,2,1,18,0,280
34,11,27,0,2,-1,2,2,1,11,0,293
34,11,34,0,2,-1,2,2,-1,28,0,307
34,11,40,0,-2,2,-2,-2,2,16,0,318
34,11,52,0,2,-2,2,1,-1,19,0,338
34,11,62,0,-2,2,-2,-2,2,40,0,604
34,11,76,0,-2,1,-2,1,-2,16,0,861
34,11,97,0,-1,1,2,-1,1,24,0,1272
35,11,19,0,3,-2,3,3,1,42,0,276
35,11,21,0,3,-2,3,3,1,30,0,281
35,11,23,0,-2,-1,3,-3,3,34,0,287
35,11,36,0,3,-2,3,3,2,35,0,311
35,11,61,0,-2,2,-3,-2,-2,37,0,566
35,11,62,0,-2,-2,3,-2,3,26,0,604
35,11,78,0,-2,1,1,-3,2,35,0,884
35,11,86,0,-3,2,2,-2,3,36,0,1140
35,11,88,0,-2,-2,-2,-2,2,58,0,1206
35,11,96,0,2,-1,2,-1,1,33,0,1269
36,11,2,0,2,2,-2,-2,-1,5,0,204
36,11,33,0,1,1,2,-2,-2,4,0,306
36,11,43,0,1,-2,-2,2,1,6,0,325
36,11,51,0,1,1,-2,-1,-2,4,0,337
36,11,59,0,1,-1,1,2,1,7,0,491
36,11,63,0,2,-2,-2,-3,2,5,0,621
36,11,66,0,1,1,2,-2,-1,4,0,642
36,11,78,0,-2,-2,-2,1,1,5,0,884
36,11,90,0,-1,-1,-2,-1,2,9,0,1225
36,11,96,0,1,1,1,-2,-2,5,0,1269
37,11,5,0,1,-1,3,1,1,16,0,232
37,11,20,0,2,-1,2,1,1,42,0,280
37,11,21,0,1,-1,1,-1,1,28,0,281
37,11,22,0,1,-3,1,1,-1,19,0,284
37,11,36,0,1,-1,1,2,-1,22,0,311
37,11,54,0,1,-2,2,2,1,17,0,340
37,11,69,0,1,-1,1,-1,2,12,0,661
37,11,74,0,-1,1,-2,1,1,17,0,857
37,11,79,0,-3,-2,-2,-1,3,13,0,888
37,11,96,0,1,1,-1,2,-1,24,0,1269
38,11,7,0,3,3,3,3,-2,29,0,234
38,11,12,0,-3,-3,3,3,3,102,0,258
38,11,17,0,3,3,3,3,3,45,0,272
38,11,26,0,3,-3,3,3,-3,51,0,292
38,11,33,0,3,-2,3,-2,-2,18,0,306
38,11,64,0,3,-3,3,-3,3,26,0,629
38,11,70,0,-3,-3,3,-3,3,23,0,662
38,11,71,0,3,3,3,-3,-3,14,0,678
38,11,78,0,-3,3,-3,-3,-3,32,0,884
38,11,94,0,-2,3,3,-3,2,39,0,1255
39,11,1,0,-1,2,-1,1,-2,20,0,2
39,11,3,0,-2,1,-2,-2,2,20,0,207
39,11,10,0,-1,2,3,1,-2,23,0,245
39,11,14,0,1,1,2,1,1,29,0,260
39,11,27,0,2,-1,3,3,-1,44,0,293
39,11,42,0,2,-2,3,1,1,29,0,324
39,11,44,0,-1,-2,3,3,-1,24,0,326
39,11,49,0,-1,1,-1,-2,1,25,0,335
39,11,59,0,-1,1,-2,-1,1,27,0,491
39,11,77,0,2,2,-2,1,-1,21,0,872
40,11,7,0,2,1,1,2,-3,18,0,234
40,11,23,0,2,-1,-2,2,2,50,0,287
40,11,30,0,-1,2,-1,-1,-2,32,0,303
40,11,48,0,3,-2,2,2,3,19,0,333
40,11,58,0,-1,1,-3,2,-3,17,0,365
40,11,73,0,-1,2,-1,-1,-1,18,0,830
40,11,74,0,-2,-2,-2,2,-2,22,0,857
40,11,90,0,-2,-2,-3,-1,1,23,0,1225
40,11,93,0,-2,-2,1,1,1,25,0,1251
40,11,96,0,-1,3,-1,-2,-3,31,0,1269
41,11,11,0,2,-3,2,1,2,14,0,247
41,11,12,0,-2,3,3,-2,3,12,0,258
41,11,18,0,2,1,1,3,-2,26,0,274
41,11,27,0,2,-2,2,2,-2,16,0,293
41,11,29,0,-2,2,2,-2,-2,12,0,301
41,11,45,0,-2,-2,2,-2,2,16,0,327
41,11,65,0,-2,2,2,-2,3,21,0,631
41,11,77,0,2,-2,-3,-2,2,10,0,872
41,11,78,0,3,-3,-2,3,2,15,0,884
41,11,98,0,1,-2,2,2,1,10,0,1276
42,11,2,0,-3,3,-3,-3,3,38,0,204
42,11,3,0,-3,3,-3,-3,-3,14,0,207
42,11,30,0,-3,-3,3,-3,3,20,0,303
42,11,32,0,3,-3,3,3,3,12,0,305
42,11,36,0,3,-3,3,3,3,14,0,311
42,11,54,0,3,-3,3,3,-3,25,0,340
42,11,76,0,-3,3,-3,-3,3,20,0,861
42,11,87,0,3,3,-3,-3,3,17,0,1162
42,11,88,0,-3,-3,-3,-3,3,11,0,1206
42,11,91,0,3,3,3,-3,3,20,0,1239
43,11,5,0,1,1,1,2,-2,22,0,232
43,11,12,0,2,2,3,2,-2,45,0,258
43,11,15,0,1,2,2,1,-1,54,0,263
43,11,18,0,3,1,1,1,-1,27,0,274
43,11,43,0,2,1,1,2,-2,98,0,325
43,11,51,0,2,2,1,1,-1,81,0,337
43,11,59,0,-1,1,-2,-1,-1,46,0,491
43,11,62,0,-2,1,2,-2,2,65,0,604
43,11,68,0,-1,-1,-1,-1,2,88,0,651
43,11,80,0,1,2,-1,1,-1,112,0,896
44,11,8,0,1,-1,2,1,1,10,0,239
44,11,9,0,2,-2,1,1,-2,11,0,240
44,11,31,0,1,-2,1,1,-1,22,0,304
44,11,42,0,1,-3,1,1,-1,12,0,324
44,11,44,0,2,-2,1,1,-1,124,0,326
44,11,53,0,1,-2,1,3,0,21,0,339
44,11,54,0,1,-2,1,1,0,10,0,340
44,11,58,0,0,-2,-1,0,-1,13,0,365
44,11,75,0,0,1,-1,-1,-1,25,0,858
44,11,83,0,1,-1,2,2,-2,34,0,1103
45,11,18,0,0,-1,1,1,-1,17,0,274
45,11,25,0,0,3,-3,3,-3,7,0,290
45,11,26,0,0,3,-3,3,-3,6,0,292
45,11,27,0,0,1,-3,1,-1,8,0,293
45,11,34,0,0,3,-3,3,-3,9,0,307
45,11,55,0,0,3,-3,3,-3,6,0,352
45,11,56,0,3,-2,3,-1,3,44,0,359
45,11,63,0,0,2,-2,-2,2,10,0,621
45,11,71,0,0,2,-3,-2,-2,16,0,678
45,11,93,0,0,1,-1,-1,-1,8,0,1251
46,11,3,0,3,-1,-2,-3,1,5,0,207
46,11,4,0,-3,2,-1,2,1,4,0,227
46,11,6,0,3,1,-1,-3,-2,6,0,233
46,11,28,0,-3,-2,2,2,1,10,0,299
46,11,50,0,1,2,-2,-2,-2,8,0,336
46,11,61,0,-3,1,-1,-2,-2,6,0,566
46,11,65,0,1,-3,-3,-1,2,12,0,631
46,11,82,0,-2,1,-3,-2,2,18,0,926
46,11,96,0,-1,1,-2,-1,-3,13,0,1269
46,11,97,0,-3,2,-3,-2,1,5,0,1272
47,11,8,0,3,-3,3,3,-3,19,0,239
47,11,76,0,-2,1,3,-3,-2,24,0,861
47,11,88,0,-3,3,-3,-3,3,14,0,1206
48,11,10,0,2,-1,2,-2,1,15,0,245
48,11,13,0,1,-1,2,2,2,5,0,259
48,11,28,0,1,1,-2,2,-2,8,0,299
48,11,35,0,2,-1,3,3,1,18,0,308
48,11,48,0,2,-2,2,2,1,25,0,333
48,11,50,0,2,2,3,3,2,11,0,336
48,11,55,0,-3,-2,-1,-3,-2,6,0,352
48,11,67,0,1,-2,1,-3,2,18,0,648
48,11,89,0,-3,2,-3,2,-3,14,0,1222
48,11,99,0,-2,2,-2,2,-3,35,0,1284
49,11,14,0,1,2,2,-1,-1,45,0,260
49,11,16,0,1,1,1,1,2,9,0,265
49,11,18,0,1,-1,3,-2,3,12,0,274
49,11,19,0,1,1,1,1,1,48,0,276
49,11,23,0,1,1,-2,1,-1,44,0,287
49,11,26,0,2,-2,2,2,-2,28,0,292
49,11,44,0,2,1,2,2,-1,9,0,326
49,11,75,0,-1,2,-1,-1,-1,113,0,858
49,11,79,0,-3,2,-1,2,3,16,0,888
49,11,98,0,2,2,-1,1,-2,22,0,1276
50,11,3,0,-1,0,-3,-3,2,14,0,207
50,11,5,0,1,-1,1,3,1,17,0,232
50,11,24,0,2,-2,3,3,0,24,0,289
50,11,31,0,1,-1,2,3,-1,21,0,304
50,11,38,0,1,1,-1,-1,-1,12,0,314
50,11,46,0,1,-2,3,3,-2,13,0,329
50,11,64,0,-2,-1,3,-3,2,13,0,629
50,11,83,0,-1,3,1,1,-3,23,0,1103
50,11,93,0,-1,2,2,2,1,35,0,1251
